idDeputado,idProposicao,voto,idVotacao
204412,2448393,Não,2430143-57
220674,2448393,Não,2430143-57
220686,2448393,Não,2430143-57
220540,2448393,Não,2430143-57
220623,2448393,Não,2430143-57
204541,2448393,Não,2430143-57
92346,2448393,Sim,2430143-57
141421,2448393,Não,2430143-57
220589,2448393,Sim,2430143-57
74075,2448393,Não,2430143-57
220008,2448393,Abstenção,2430143-57
178854,2448393,Não,2430143-57
218086,2448393,Não,2430143-57
198783,2448393,Não,2430143-57
161550,2448393,Sim,2430143-57
220663,2448393,Não,2430143-57
220645,2448393,Não,2430143-57
160575,2448393,Não,2430143-57
160640,2448393,Sim,2430143-57
204482,2448393,Não,2430143-57
74454,2448393,Não,2430143-57
178871,2448393,Sim,2430143-57
68720,2448393,Não,2430143-57
204368,2448393,Não,2430143-57
220653,2448393,Não,2430143-57
66828,2448393,Não,2430143-57
72442,2448393,Não,2430143-57
204398,2448393,Sim,2430143-57
160666,2448393,Não,2430143-57
204407,2448393,Abstenção,2430143-57
220656,2448393,Não,2430143-57
141431,2448393,Não,2430143-57
92699,2448393,Não,2430143-57
204427,2448393,Sim,2430143-57
220545,2448393,Sim,2430143-57
160598,2448393,Não,2430143-57
191923,2448393,Não,2430143-57
220700,2448393,Não,2430143-57
220551,2448393,Sim,2430143-57
220534,2448393,Não,2430143-57
224117,2448393,Não,2430143-57
204473,2448393,Sim,2430143-57
220611,2448393,Sim,2430143-57
74374,2448393,Não,2430143-57
220587,2448393,Sim,2430143-57
204394,2448393,Não,2430143-57
204491,2448393,Não,2430143-57
220529,2448393,Não,2430143-57
204365,2448393,Sim,2430143-57
220526,2448393,Sim,2430143-57
160673,2448393,Sim,2430143-57
226179,2448393,Não,2430143-57
152605,2448393,Abstenção,2430143-57
229333,2448393,Sim,2430143-57
204419,2448393,Não,2430143-57
198197,2448393,Não,2430143-57
220639,2448393,Não,2430143-57
220664,2448393,Não,2430143-57
220568,2448393,Sim,2430143-57
178964,2448393,Não,2430143-57
178873,2448393,Não,2430143-57
220537,2448393,Sim,2430143-57
178909,2448393,Sim,2430143-57
204444,2448393,Sim,2430143-57
220672,2448393,Não,2430143-57
178884,2448393,Não,2430143-57
141450,2448393,Não,2430143-57
160674,2448393,Não,2430143-57
204533,2448393,Não,2430143-57
204508,2448393,Não,2430143-57
98615,2448393,Sim,2430143-57
204436,2448393,Não,2430143-57
73531,2448393,Não,2430143-57
220696,2448393,Não,2430143-57
220670,2448393,Não,2430143-57
220527,2448393,Não,2430143-57
220697,2448393,Não,2430143-57
74848,2448393,Não,2430143-57
220567,2448393,Não,2430143-57
74273,2448393,Sim,2430143-57
141456,2448393,Não,2430143-57
141458,2448393,Não,2430143-57
178970,2448393,Não,2430143-57
74550,2448393,Não,2430143-57
141459,2448393,Não,2430143-57
178910,2448393,Sim,2430143-57
160548,2448393,Não,2430143-57
205550,2448393,Não,2430143-57
214694,2448393,Não,2430143-57
178857,2448393,Não,2430143-57
141464,2448393,Não,2430143-57
141470,2448393,Não,2430143-57
204391,2448393,Não,2430143-57
74079,2448393,Sim,2430143-57
74554,2448393,Não,2430143-57
209189,2448393,Não,2430143-57
220578,2448393,Não,2430143-57
74141,2448393,Não,2430143-57
215043,2448393,Não,2430143-57
220559,2448393,Sim,2430143-57
228837,2448393,Não,2430143-57
66385,2448393,Não,2430143-57
74317,2448393,Não,2430143-57
204372,2448393,Não,2430143-57
74253,2448393,Não,2430143-57
228797,2448393,Não,2430143-57
204497,2448393,Não,2430143-57
204574,2448393,Não,2430143-57
162067,2448393,Não,2430143-57
204536,2448393,Não,2430143-57
98057,2448393,Não,2430143-57
74856,2448393,Não,2430143-57
141480,2448393,Não,2430143-57
220600,2448393,Não,2430143-57
220566,2448393,Não,2430143-57
80815,2448393,Não,2430143-57
122195,2448393,Não,2430143-57
74156,2448393,Não,2430143-57
92102,2448393,Não,2430143-57
139285,2448393,Não,2430143-57
74585,2448393,Sim,2430143-57
74858,2448393,Não,2430143-57
171139,2448393,Não,2430143-57
220662,2448393,Não,2430143-57
204404,2448393,Sim,2430143-57
220581,2448393,Não,2430143-57
103758,2448393,Não,2430143-57
74478,2448393,Não,2430143-57
178931,2448393,Não,2430143-57
178954,2448393,Artigo 17,2430143-57
229082,2448393,Não,2430143-57
222429,2448393,Não,2430143-57
160510,2448393,Não,2430143-57
141485,2448393,Não,2430143-57
73778,2448393,Não,2430143-57
204485,2448393,Sim,2430143-57
74041,2448393,Não,2430143-57
141487,2448393,Não,2430143-57
220658,2448393,Não,2430143-57
204455,2448393,Sim,2430143-57
162332,2448393,Sim,2430143-57
204526,2448393,Sim,2430143-57
220669,2448393,Não,2430143-57
220648,2448393,Não,2430143-57
156190,2448393,Sim,2430143-57
179000,2448393,Não,2430143-57
220599,2448393,Sim,2430143-57
133810,2448393,Sim,2430143-57
160161,2448393,Não,2430143-57
178983,2448393,Sim,2430143-57
179001,2448393,Não,2430143-57
81055,2448393,Não,2430143-57
150418,2448393,Não,2430143-57
219585,2448393,Não,2430143-57
160535,2448393,Não,2430143-57
204431,2448393,Não,2430143-57
204506,2448393,Não,2430143-57
220547,2448393,Sim,2430143-57
178943,2448393,Não,2430143-57
220604,2448393,Não,2430143-57
220668,2448393,Não,2430143-57
74398,2448393,Não,2430143-57
204540,2448393,Não,2430143-57
178858,2448393,Não,2430143-57
178843,2448393,Não,2430143-57
220661,2448393,Sim,2430143-57
220609,2448393,Sim,2430143-57
220628,2448393,Sim,2430143-57
220550,2448393,Sim,2430143-57
204486,2448393,Não,2430143-57
220607,2448393,Não,2430143-57
220591,2448393,Não,2430143-57
74428,2448393,Sim,2430143-57
188097,2448393,Não,2430143-57
220530,2448393,Sim,2430143-57
229225,2448393,Sim,2430143-57
171786,2448393,Não,2430143-57
178985,2448393,Sim,2430143-57
178895,2448393,Não,2430143-57
178997,2448393,Não,2430143-57
220617,2448393,Não,2430143-57
220584,2448393,Não,2430143-57
204453,2448393,Não,2430143-57
204449,2448393,Sim,2430143-57
220622,2448393,Não,2430143-57
220703,2448393,Não,2430143-57
178896,2448393,Não,2430143-57
204479,2448393,Sim,2430143-57
209787,2448393,Sim,2430143-57
178986,2448393,Não,2430143-57
227660,2448393,Não,2430143-57
74159,2448393,Não,2430143-57
178987,2448393,Não,2430143-57
73692,2448393,Sim,2430143-57
204422,2448393,Não,2430143-57
204441,2448393,Não,2430143-57
204573,2448393,Não,2430143-57
220706,2448393,Sim,2430143-57
160556,2448393,Não,2430143-57
180214,2448393,Não,2430143-57
204570,2448393,Sim,2430143-57
220615,2448393,Não,2430143-57
204553,2448393,Não,2430143-57
74160,2448393,Não,2430143-57
74095,2448393,Sim,2430143-57
171617,2448393,Não,2430143-57
220627,2448393,Sim,2430143-57
141516,2448393,Não,2430143-57
220650,2448393,Não,2430143-57
160517,2448393,Não,2430143-57
204492,2448393,Não,2430143-57
220685,2448393,Não,2430143-57
74574,2448393,Não,2430143-57
220630,2448393,Não,2430143-57
220667,2448393,Não,2430143-57
229112,2448393,Sim,2430143-57
122974,2448393,Não,2430143-57
122158,2448393,Não,2430143-57
229259,2448393,Não,2430143-57
204406,2448393,Não,2430143-57
161440,2448393,Sim,2430143-57
204524,2448393,Não,2430143-57
73486,2448393,Não,2430143-57
160601,2448393,Sim,2430143-57
220533,2448393,Não,2430143-57
204390,2448393,Sim,2430143-57
220580,2448393,Não,2430143-57
221338,2448393,Não,2430143-57
220586,2448393,Não,2430143-57
220626,2448393,Não,2430143-57
204567,2448393,Não,2430143-57
74084,2448393,Sim,2430143-57
74161,2448393,Não,2430143-57
221378,2448393,Não,2430143-57
220606,2448393,Não,2430143-57
153423,2448393,Não,2430143-57
73801,2448393,Não,2430143-57
220543,2448393,Não,2430143-57
220694,2448393,Não,2430143-57
213274,2448393,Não,2430143-57
204489,2448393,Não,2430143-57
220693,2448393,Sim,2430143-57
220588,2448393,Sim,2430143-57
220613,2448393,Sim,2430143-57
220624,2448393,Não,2430143-57
220546,2448393,Sim,2430143-57
141531,2448393,Não,2430143-57
223128,2448393,Não,2430143-57
220641,2448393,Não,2430143-57
165470,2448393,Sim,2430143-57
220695,2448393,Não,2430143-57
204480,2448393,Não,2430143-57
160629,2448393,Não,2430143-57
204525,2448393,Sim,2430143-57
220644,2448393,Sim,2430143-57
220620,2448393,Sim,2430143-57
74371,2448393,Não,2430143-57
178887,2448393,Não,2430143-57
204535,2448393,Abstenção,2430143-57
220631,2448393,Não,2430143-57
204416,2448393,Sim,2430143-57
204387,2448393,Sim,2430143-57
220621,2448393,Sim,2430143-57
220618,2448393,Não,2430143-57
220713,2448393,Sim,2430143-57
226837,2448393,Não,2430143-57
204557,2448393,Sim,2430143-57
74356,2448393,Não,2430143-57
204360,2448393,Não,2430143-57
220579,2448393,Sim,2430143-57
220569,2448393,Sim,2430143-57
220651,2448393,Não,2430143-57
104552,2448393,Sim,2430143-57
220575,2448393,Sim,2430143-57
178946,2448393,Sim,2430143-57
178947,2448393,Sim,2430143-57
92776,2448393,Não,2430143-57
204534,2448393,Não,2430143-57
220682,2448393,Não,2430143-57
204464,2448393,Não,2430143-57
220598,2448393,Não,2430143-57
220597,2448393,Sim,2430143-57
220684,2448393,Não,2430143-57
160976,2448393,Sim,2430143-57
178934,2448393,Não,2430143-57
157130,2448393,Não,2430143-57
160610,2448393,Não,2430143-57
74283,2448393,Não,2430143-57
160591,2448393,Sim,2430143-57
178992,2448393,Não,2430143-57
91228,2448393,Não,2430143-57
160569,2448393,Não,2430143-57
224333,2448393,Não,2430143-57
74044,2448393,Não,2430143-57
220536,2448393,Não,2430143-57
204559,2448393,Não,2430143-57
160632,2448393,Não,2430143-57
220558,2448393,Sim,2430143-57
160592,2448393,Não,2430143-57
220592,2448393,Não,2430143-57
220552,2448393,Sim,2430143-57
220593,2448725,Não,2430143-72
204379,2448725,Sim,2430143-72
220714,2448725,Não,2430143-72
221328,2448725,Não,2430143-72
204560,2448725,Sim,2430143-72
204528,2448725,Não,2430143-72
121948,2448725,Não,2430143-72
74646,2448725,Sim,2430143-72
136811,2448725,Não,2430143-72
178835,2448725,Sim,2430143-72
160527,2448725,Sim,2430143-72
204495,2448725,Sim,2430143-72
204549,2448725,Sim,2430143-72
73579,2448725,Não,2430143-72
220538,2448725,Sim,2430143-72
160559,2448725,Sim,2430143-72
204501,2448725,Sim,2430143-72
178972,2448725,Não,2430143-72
220542,2448725,Sim,2430143-72
160545,2448725,Sim,2430143-72
220554,2448725,Sim,2430143-72
221148,2448725,Sim,2430143-72
220576,2448725,Não,2430143-72
74057,2448725,Sim,2430143-72
178927,2448725,Sim,2430143-72
226708,2448725,Não,2430143-72
178937,2448725,Não,2430143-72
178881,2448725,Sim,2430143-72
204356,2448725,Sim,2430143-72
220715,2448725,Não,2430143-72
107970,2448725,Sim,2430143-72
220556,2448725,Sim,2430143-72
220632,2448725,Sim,2430143-72
220657,2448725,Não,2430143-72
204423,2448725,Não,2430143-72
133439,2448725,Sim,2430143-72
204515,2448725,Sim,2430143-72
220676,2448725,Sim,2430143-72
123756,2448725,Sim,2430143-72
220544,2448725,Sim,2430143-72
160553,2448725,Sim,2430143-72
220638,2448725,Sim,2430143-72
220675,2448725,Sim,2430143-72
220549,2448725,Não,2430143-72
73433,2448725,Sim,2430143-72
141391,2448725,Sim,2430143-72
160541,2448725,Sim,2430143-72
160600,2448725,Sim,2430143-72
74090,2448725,Não,2430143-72
123086,2448725,Sim,2430143-72
160665,2448725,Sim,2430143-72
220577,2448725,Sim,2430143-72
160512,2448725,Sim,2430143-72
178975,2448725,Sim,2430143-72
220612,2448725,Sim,2430143-72
73701,2448725,Sim,2430143-72
109429,2448725,Sim,2430143-72
204358,2448725,Não,2430143-72
220698,2448725,Sim,2430143-72
220683,2448725,Sim,2430143-72
204374,2448725,Não,2430143-72
204388,2448725,Não,2430143-72
160538,2448725,Sim,2430143-72
74052,2448725,Sim,2430143-72
210989,2448725,Sim,2430143-72
220635,2448725,Não,2430143-72
220574,2448725,Não,2430143-72
220548,2448725,Sim,2430143-72
204572,2448725,Não,2430143-72
220690,2448725,Não,2430143-72
178829,2448725,Não,2430143-72
229069,2448725,Não,2430143-72
229106,2448725,Sim,2430143-72
204507,2448725,Não,2430143-72
204361,2448725,Sim,2430143-72
178993,2448725,Sim,2430143-72
74262,2448725,Não,2430143-72
204426,2448725,Sim,2430143-72
141398,2448725,Sim,2430143-72
164360,2448725,Não,2430143-72
220704,2448725,Sim,2430143-72
204369,2448725,Não,2430143-72
220699,2448725,Sim,2430143-72
206018,2448725,Sim,2430143-72
178876,2448725,Sim,2430143-72
204488,2448725,Sim,2430143-72
204504,2448725,Não,2430143-72
205476,2448725,Sim,2430143-72
74171,2448725,Sim,2430143-72
204462,2448725,Não,2430143-72
74537,2448725,Sim,2430143-72
141408,2448725,Sim,2430143-72
88256,2448725,Sim,2430143-72
98148,2448725,Sim,2430143-72
220594,2448725,Não,2430143-72
204378,2448725,Não,2430143-72
220595,2448725,Não,2430143-72
220666,2448725,Não,2430143-72
222142,2448725,Não,2430143-72
220590,2448725,Sim,2430143-72
178963,2448725,Sim,2430143-72
220608,2448725,Não,2430143-72
204355,2448725,Sim,2430143-72
141411,2448725,Sim,2430143-72
220555,2448725,Sim,2430143-72
220692,2448725,Sim,2430143-72
74467,2448725,Sim,2430143-72
220629,2448725,Sim,2430143-72
220603,2448725,Sim,2430143-72
220571,2448725,Não,2430143-72
74060,2448725,Sim,2430143-72
220582,2448725,Sim,2430143-72
204367,2448725,Não,2430143-72
228941,2448725,Não,2430143-72
204409,2448725,Não,2430143-72
204459,2448725,Sim,2430143-72
220557,2448725,Não,2430143-72
62881,2448725,Sim,2430143-72
116379,2448725,Não,2430143-72
204511,2448725,Sim,2430143-72
220659,2448725,Não,2430143-72
220539,2448725,Sim,2430143-72
220565,2448725,Sim,2430143-72
220625,2448725,Sim,2430143-72
220561,2448725,Sim,2430143-72
220673,2448725,Não,2430143-72
220649,2448725,Sim,2430143-72
178908,2448725,Não,2430143-72
220583,2448725,Não,2430143-72
204512,2448725,Sim,2430143-72
220701,2448725,Sim,2430143-72
220652,2448725,Não,2430143-72
220654,2448725,Não,2430143-72
220619,2448725,Não,2430143-72
220553,2448725,Sim,2430143-72
160588,2448725,Sim,2430143-72
220691,2448725,Sim,2430143-72
178929,2448725,Sim,2430143-72
73768,2448725,Não,2430143-72
220671,2448725,Sim,2430143-72
220602,2448725,Sim,2430143-72
143632,2448725,Sim,2430143-72
160758,2448725,Não,2430143-72
220573,2448725,Sim,2430143-72
227433,2448725,Sim,2430143-72
204450,2448725,Sim,2430143-72
227991,2448725,Não,2430143-72
220614,2448725,Sim,2430143-72
220610,2448725,Não,2430143-72
220688,2448725,Sim,2430143-72
204518,2448725,Não,2430143-72
212625,2448725,Sim,2430143-72
220570,2448725,Sim,2430143-72
204481,2448725,Não,2430143-72
204351,2448725,Sim,2430143-72
228616,2448725,Sim,2430143-72
220528,2448725,Sim,2430143-72
204412,2448725,Não,2430143-72
220674,2448725,Sim,2430143-72
220686,2448725,Sim,2430143-72
220540,2448725,Sim,2430143-72
220623,2448725,Sim,2430143-72
204541,2448725,Sim,2430143-72
92346,2448725,Não,2430143-72
141421,2448725,Sim,2430143-72
220589,2448725,Sim,2430143-72
74075,2448725,Sim,2430143-72
220008,2448725,Abstenção,2430143-72
178854,2448725,Sim,2430143-72
218086,2448725,Sim,2430143-72
198783,2448725,Sim,2430143-72
161550,2448725,Não,2430143-72
220663,2448725,Sim,2430143-72
220645,2448725,Sim,2430143-72
160575,2448725,Sim,2430143-72
160640,2448725,Não,2430143-72
204482,2448725,Não,2430143-72
74454,2448725,Sim,2430143-72
178871,2448725,Não,2430143-72
68720,2448725,Sim,2430143-72
204368,2448725,Sim,2430143-72
220653,2448725,Sim,2430143-72
66828,2448725,Sim,2430143-72
72442,2448725,Sim,2430143-72
204398,2448725,Não,2430143-72
160666,2448725,Sim,2430143-72
204407,2448725,Sim,2430143-72
220656,2448725,Sim,2430143-72
141431,2448725,Sim,2430143-72
204445,2448725,Sim,2430143-72
92699,2448725,Sim,2430143-72
204427,2448725,Não,2430143-72
204411,2448725,Não,2430143-72
220545,2448725,Não,2430143-72
160598,2448725,Sim,2430143-72
191923,2448725,Sim,2430143-72
220700,2448725,Sim,2430143-72
220551,2448725,Não,2430143-72
204494,2448725,Sim,2430143-72
220534,2448725,Sim,2430143-72
224117,2448725,Sim,2430143-72
220708,2448725,Sim,2430143-72
204473,2448725,Não,2430143-72
220611,2448725,Não,2430143-72
74374,2448725,Sim,2430143-72
220587,2448725,Não,2430143-72
204394,2448725,Sim,2430143-72
74383,2448725,Não,2430143-72
204491,2448725,Sim,2430143-72
220529,2448725,Sim,2430143-72
204365,2448725,Não,2430143-72
220526,2448725,Não,2430143-72
220531,2448725,Sim,2430143-72
160673,2448725,Não,2430143-72
226179,2448725,Não,2430143-72
152605,2448725,Sim,2430143-72
229333,2448725,Não,2430143-72
107283,2448725,Sim,2430143-72
198197,2448725,Sim,2430143-72
220639,2448725,Sim,2430143-72
220664,2448725,Sim,2430143-72
220568,2448725,Não,2430143-72
204456,2448725,Sim,2430143-72
178964,2448725,Sim,2430143-72
178873,2448725,Sim,2430143-72
220537,2448725,Sim,2430143-72
204444,2448725,Não,2430143-72
220672,2448725,Sim,2430143-72
178884,2448725,Sim,2430143-72
141450,2448725,Sim,2430143-72
160674,2448725,Sim,2430143-72
204533,2448725,Sim,2430143-72
204508,2448725,Sim,2430143-72
98615,2448725,Não,2430143-72
204436,2448725,Sim,2430143-72
73531,2448725,Sim,2430143-72
220696,2448725,Sim,2430143-72
220670,2448725,Sim,2430143-72
220527,2448725,Sim,2430143-72
220697,2448725,Sim,2430143-72
74848,2448725,Sim,2430143-72
220567,2448725,Não,2430143-72
74273,2448725,Não,2430143-72
141456,2448725,Sim,2430143-72
141458,2448725,Sim,2430143-72
178970,2448725,Sim,2430143-72
74550,2448725,Sim,2430143-72
141459,2448725,Sim,2430143-72
178910,2448725,Não,2430143-72
160548,2448725,Sim,2430143-72
205550,2448725,Sim,2430143-72
214694,2448725,Sim,2430143-72
178857,2448725,Sim,2430143-72
141464,2448725,Sim,2430143-72
141470,2448725,Sim,2430143-72
204391,2448725,Sim,2430143-72
74079,2448725,Sim,2430143-72
74554,2448725,Sim,2430143-72
209189,2448725,Sim,2430143-72
220578,2448725,Sim,2430143-72
74141,2448725,Sim,2430143-72
215043,2448725,Sim,2430143-72
220559,2448725,Não,2430143-72
228837,2448725,Sim,2430143-72
66385,2448725,Sim,2430143-72
74317,2448725,Sim,2430143-72
204372,2448725,Sim,2430143-72
74253,2448725,Sim,2430143-72
228797,2448725,Sim,2430143-72
204457,2448725,Sim,2430143-72
204497,2448725,Sim,2430143-72
204574,2448725,Sim,2430143-72
204550,2448725,Sim,2430143-72
162067,2448725,Sim,2430143-72
204536,2448725,Não,2430143-72
98057,2448725,Sim,2430143-72
74856,2448725,Sim,2430143-72
141480,2448725,Sim,2430143-72
220600,2448725,Sim,2430143-72
220566,2448725,Sim,2430143-72
80815,2448725,Sim,2430143-72
122195,2448725,Sim,2430143-72
74156,2448725,Sim,2430143-72
92102,2448725,Sim,2430143-72
139285,2448725,Sim,2430143-72
74585,2448725,Não,2430143-72
74858,2448725,Sim,2430143-72
171139,2448725,Sim,2430143-72
220662,2448725,Sim,2430143-72
204404,2448725,Não,2430143-72
220581,2448725,Sim,2430143-72
103758,2448725,Não,2430143-72
178931,2448725,Sim,2430143-72
178954,2448725,Sim,2430143-72
229082,2448725,Sim,2430143-72
222429,2448725,Sim,2430143-72
160510,2448725,Sim,2430143-72
204410,2448725,Sim,2430143-72
141485,2448725,Sim,2430143-72
73778,2448725,Sim,2430143-72
204485,2448725,Sim,2430143-72
74041,2448725,Sim,2430143-72
141487,2448725,Sim,2430143-72
220658,2448725,Sim,2430143-72
204455,2448725,Não,2430143-72
162332,2448725,Sim,2430143-72
204526,2448725,Não,2430143-72
178866,2448725,Sim,2430143-72
220669,2448725,Sim,2430143-72
220648,2448725,Sim,2430143-72
156190,2448725,Não,2430143-72
220599,2448725,Não,2430143-72
133810,2448725,Não,2430143-72
160161,2448725,Sim,2430143-72
178983,2448725,Não,2430143-72
179001,2448725,Sim,2430143-72
81055,2448725,Sim,2430143-72
150418,2448725,Sim,2430143-72
219585,2448725,Sim,2430143-72
160535,2448725,Sim,2430143-72
204431,2448725,Sim,2430143-72
204506,2448725,Sim,2430143-72
220547,2448725,Não,2430143-72
178943,2448725,Sim,2430143-72
220668,2448725,Sim,2430143-72
74398,2448725,Sim,2430143-72
204540,2448725,Sim,2430143-72
178858,2448725,Sim,2430143-72
204566,2448725,Sim,2430143-72
220572,2448725,Sim,2430143-72
178843,2448725,Sim,2430143-72
220661,2448725,Não,2430143-72
220609,2448725,Não,2430143-72
220628,2448725,Não,2430143-72
220550,2448725,Não,2430143-72
220647,2448725,Sim,2430143-72
204486,2448725,Sim,2430143-72
220607,2448725,Sim,2430143-72
220591,2448725,Sim,2430143-72
74428,2448725,Sim,2430143-72
188097,2448725,Sim,2430143-72
220530,2448725,Não,2430143-72
229225,2448725,Não,2430143-72
171786,2448725,Sim,2430143-72
178985,2448725,Não,2430143-72
178895,2448725,Sim,2430143-72
178997,2448725,Sim,2430143-72
220617,2448725,Sim,2430143-72
220584,2448725,Sim,2430143-72
204453,2448725,Sim,2430143-72
204449,2448725,Não,2430143-72
220622,2448725,Sim,2430143-72
220703,2448725,Sim,2430143-72
178896,2448725,Sim,2430143-72
204479,2448725,Não,2430143-72
209787,2448725,Não,2430143-72
178986,2448725,Sim,2430143-72
227660,2448725,Sim,2430143-72
74159,2448725,Sim,2430143-72
178987,2448725,Sim,2430143-72
73692,2448725,Não,2430143-72
204422,2448725,Sim,2430143-72
204441,2448725,Sim,2430143-72
204573,2448725,Sim,2430143-72
220706,2448725,Não,2430143-72
160556,2448725,Sim,2430143-72
180214,2448725,Não,2430143-72
160642,2448725,Não,2430143-72
204570,2448725,Sim,2430143-72
220615,2448725,Sim,2430143-72
204553,2448725,Sim,2430143-72
74160,2448725,Sim,2430143-72
74095,2448725,Não,2430143-72
171617,2448725,Sim,2430143-72
220627,2448725,Não,2430143-72
141516,2448725,Sim,2430143-72
220650,2448725,Sim,2430143-72
178860,2448725,Sim,2430143-72
160517,2448725,Sim,2430143-72
204492,2448725,Sim,2430143-72
220685,2448725,Sim,2430143-72
74574,2448725,Sim,2430143-72
220630,2448725,Sim,2430143-72
220667,2448725,Sim,2430143-72
229112,2448725,Não,2430143-72
122974,2448725,Sim,2430143-72
204395,2448725,Sim,2430143-72
122158,2448725,Sim,2430143-72
229259,2448725,Sim,2430143-72
204406,2448725,Sim,2430143-72
161440,2448725,Não,2430143-72
204524,2448725,Sim,2430143-72
73486,2448725,Sim,2430143-72
160601,2448725,Não,2430143-72
220533,2448725,Sim,2430143-72
204390,2448725,Não,2430143-72
220580,2448725,Sim,2430143-72
221338,2448725,Sim,2430143-72
220586,2448725,Sim,2430143-72
220626,2448725,Não,2430143-72
204567,2448725,Sim,2430143-72
74084,2448725,Não,2430143-72
74161,2448725,Sim,2430143-72
221378,2448725,Sim,2430143-72
220606,2448725,Sim,2430143-72
205865,2448725,Sim,2430143-72
153423,2448725,Sim,2430143-72
73801,2448725,Sim,2430143-72
220543,2448725,Sim,2430143-72
220694,2448725,Sim,2430143-72
220633,2448725,Não,2430143-72
213274,2448725,Sim,2430143-72
204489,2448725,Sim,2430143-72
220693,2448725,Não,2430143-72
220588,2448725,Sim,2430143-72
220613,2448725,Não,2430143-72
220624,2448725,Sim,2430143-72
220546,2448725,Não,2430143-72
141531,2448725,Sim,2430143-72
223128,2448725,Não,2430143-72
220641,2448725,Sim,2430143-72
165470,2448725,Não,2430143-72
220695,2448725,Sim,2430143-72
204480,2448725,Sim,2430143-72
160629,2448725,Sim,2430143-72
163321,2448725,Sim,2430143-72
204525,2448725,Não,2430143-72
220644,2448725,Não,2430143-72
220620,2448725,Não,2430143-72
74371,2448725,Sim,2430143-72
178887,2448725,Sim,2430143-72
204535,2448725,Sim,2430143-72
220631,2448725,Sim,2430143-72
204416,2448725,Não,2430143-72
204387,2448725,Não,2430143-72
220621,2448725,Não,2430143-72
220618,2448725,Sim,2430143-72
220713,2448725,Não,2430143-72
226837,2448725,Sim,2430143-72
178933,2448725,Sim,2430143-72
204557,2448725,Não,2430143-72
74356,2448725,Sim,2430143-72
204360,2448725,Não,2430143-72
220579,2448725,Não,2430143-72
220569,2448725,Não,2430143-72
220651,2448725,Sim,2430143-72
104552,2448725,Sim,2430143-72
220575,2448725,Não,2430143-72
178946,2448725,Não,2430143-72
178947,2448725,Não,2430143-72
92776,2448725,Abstenção,2430143-72
204534,2448725,Sim,2430143-72
220682,2448725,Sim,2430143-72
204464,2448725,Sim,2430143-72
220598,2448725,Sim,2430143-72
220597,2448725,Não,2430143-72
220684,2448725,Sim,2430143-72
160976,2448725,Sim,2430143-72
178934,2448725,Sim,2430143-72
157130,2448725,Sim,2430143-72
160610,2448725,Sim,2430143-72
74376,2448725,Sim,2430143-72
204396,2448725,Não,2430143-72
74283,2448725,Sim,2430143-72
160591,2448725,Sim,2430143-72
178992,2448725,Sim,2430143-72
91228,2448725,Sim,2430143-72
160569,2448725,Sim,2430143-72
160518,2448725,Não,2430143-72
74043,2448725,Não,2430143-72
224333,2448725,Sim,2430143-72
74044,2448725,Sim,2430143-72
220536,2448725,Sim,2430143-72
204559,2448725,Sim,2430143-72
160632,2448725,Sim,2430143-72
220558,2448725,Não,2430143-72
204517,2448725,Sim,2430143-72
160592,2448725,Sim,2430143-72
220592,2448725,Sim,2430143-72
220552,2448725,Não,2430143-72
220593,2448725,Sim,2430143-76
204379,2448725,Não,2430143-76
220714,2448725,Não,2430143-76
221328,2448725,Sim,2430143-76
204560,2448725,Não,2430143-76
204528,2448725,Sim,2430143-76
121948,2448725,Sim,2430143-76
74646,2448725,Sim,2430143-76
136811,2448725,Sim,2430143-76
178835,2448725,Não,2430143-76
160527,2448725,Não,2430143-76
204495,2448725,Não,2430143-76
204549,2448725,Não,2430143-76
73579,2448725,Sim,2430143-76
220538,2448725,Não,2430143-76
160559,2448725,Sim,2430143-76
204501,2448725,Não,2430143-76
204571,2448725,Não,2430143-76
220542,2448725,Não,2430143-76
160545,2448725,Não,2430143-76
220554,2448725,Não,2430143-76
221148,2448725,Não,2430143-76
220576,2448725,Sim,2430143-76
74057,2448725,Não,2430143-76
178927,2448725,Sim,2430143-76
226708,2448725,Sim,2430143-76
178937,2448725,Sim,2430143-76
178881,2448725,Não,2430143-76
204356,2448725,Não,2430143-76
220715,2448725,Sim,2430143-76
107970,2448725,Sim,2430143-76
220556,2448725,Não,2430143-76
220632,2448725,Não,2430143-76
220657,2448725,Sim,2430143-76
204423,2448725,Sim,2430143-76
133439,2448725,Não,2430143-76
204515,2448725,Não,2430143-76
220676,2448725,Não,2430143-76
220544,2448725,Sim,2430143-76
160553,2448725,Sim,2430143-76
220638,2448725,Sim,2430143-76
220675,2448725,Não,2430143-76
220549,2448725,Sim,2430143-76
73433,2448725,Não,2430143-76
141391,2448725,Sim,2430143-76
160541,2448725,Artigo 17,2430143-76
160600,2448725,Não,2430143-76
74090,2448725,Sim,2430143-76
123086,2448725,Não,2430143-76
160665,2448725,Não,2430143-76
220577,2448725,Não,2430143-76
160512,2448725,Não,2430143-76
178975,2448725,Não,2430143-76
220612,2448725,Não,2430143-76
73701,2448725,Não,2430143-76
109429,2448725,Não,2430143-76
204358,2448725,Sim,2430143-76
220698,2448725,Sim,2430143-76
220683,2448725,Sim,2430143-76
204374,2448725,Sim,2430143-76
204388,2448725,Sim,2430143-76
160538,2448725,Não,2430143-76
74052,2448725,Não,2430143-76
