uri,nome,siglaSexo,dataNascimento,ufNascimento
https://dadosabertos.camara.leg.br/api/v2/deputados/131724,JOÃO CLÍMACO,M,1910-03-30,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/131824,JOÃO DURVAL,M,1929-05-08,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131723,JOÃO LINHARES,M,1934-06-27,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131727,JOÃO MENEZES,M,1917-04-09,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/131729,JOAQUIM COUTINHO,M,1936-01-30,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131731,JOAQUIM GUERRA,M,1948-12-04,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131732,JOEL FERREIRA,M,1925-06-03,AM
https://dadosabertos.camara.leg.br/api/v2/deputados/131734,JOEL LIMA,M,1933-01-02,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131733,JOEL RIBEIRO,M,1928-07-01,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/131735,JOEL VIVAS,M,1930-07-26,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131736,JORGE MOURA,M,1942-03-03,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131737,JORGE PAULO,M,1938-04-23,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131740,JOSÉ ALVES,M,1939-02-16,AL
https://dadosabertos.camara.leg.br/api/v2/deputados/131738,JOSÉ AMORIM,M,1926-06-30,AL
https://dadosabertos.camara.leg.br/api/v2/deputados/131744,JOSÉ BRUNO,M,1925-11-07,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131820,JOSÉ DE ASSIS,M,1935-09-23,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/131751,JOSÉ MARÃO FILHO,M,1940-03-10,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/131747,JOSÉ MARIA DE CARVALHO,M,1922-09-06,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131753,JOSÉ THOMÉ,M,1923-12-23,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131741,JOSÉ TORRES,M,1932-12-09,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131754,JUAREZ FURTADO,M,1938-04-01,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131725,LEITE SCHIMIDT,M,1936-06-03,MS
https://dadosabertos.camara.leg.br/api/v2/deputados/131755,LIDOVINO FANTON,M,1920-12-16,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131756,LOUREMBERG NUNES ROCHA,M,1942-05-28,MT
https://dadosabertos.camara.leg.br/api/v2/deputados/131746,LUCIO CIONI,M,1953-09-12,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131759,LUIZ BRAZ,M,1921-03-20,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131758,LUIZ CECHINEL,M,1944-09-07,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131757,LUIZ ROCHA,M,1937-07-06,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/131760,LUIZ VASCONCELLOS,M,1944-03-16,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/1701,LYGIA LESSA BASTOS,F,1919-09-09,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131762,MAGNUS GUIMARAES,M,1942-10-31,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131825,MANOEL OSÉAS,M,1921-07-11,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131763,MANUEL ARRUDA,M,1931-11-24,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131764,MARCELLO CERQUEIRA,M,1939-08-06,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131765,MARCUS CUNHA,M,1941-03-14,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131770,MARIO HADDAD,M,1939-12-23,AM
https://dadosabertos.camara.leg.br/api/v2/deputados/131766,MARIO MOREIRA,M,1938-07-26,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/131768,MÁRIO STAMM,M,1924-01-16,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131771,MENANDRO MINAHIM,M,1919-03-27,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131696,MENDES DE MELO,M,1943-03-27,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131772,MILVERNES LIMA,M,1919-04-01,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131773,MOACIR LOPES,M,1928-12-01,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131653,MODESTO DA SILVEIRA,M,1927-01-23,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131774,MURILLO MENDES,M,1934-08-15,AL
https://dadosabertos.camara.leg.br/api/v2/deputados/131775,NABOR JÚNIOR,M,1930-11-07,AC
https://dadosabertos.camara.leg.br/api/v2/deputados/131776,NÉLIO LOBATO,M,1919-06-03,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/131777,NEREU GUIDI,M,1943-04-10,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131688,NINA RIBEIRO,M,1938-02-20,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131778,NIVALDO KRÜGER,M,1929-05-27,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131726,NOGUEIRA DE REZENDE,M,1915-12-13,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131779,OCTÁVIO TORRECILLA,M,1939-07-20,
https://dadosabertos.camara.leg.br/api/v2/deputados/131780,ODACIR SOARES,M,1938-10-31,
https://dadosabertos.camara.leg.br/api/v2/deputados/1559,ODULFO DOMINGUES,M,1917-06-20,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131781,OSWALDO LIMA,M,1936-12-28,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131748,PARENTE FROTA,M,1913-06-24,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131785,PAULO FERRAZ,M,1919-04-07,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/131783,PAULO STUDART,M,1925-07-18,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131784,PAULO TORRES,M,1903-05-29,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131715,PEDRO CAROLO,M,1926-02-23,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131786,PEDRO FARIA,M,1924-07-01,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131787,PEDRO GERALDO COSTA,M,1918-06-22,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131788,PEDRO IVO,M,1930-10-12,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131789,PEDRO LAURO DOMARADZKI,M,1941-06-25,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131790,PEDRO LUCENA,M,1921-10-23,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/131749,PEIXOTO FILHO,M,1915-01-04,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131791,PÉRICLES GONCALVES,M,1924-09-27,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131750,PINHEIRO MACHADO,M,1918-11-25,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/131792,RAFAEL FARACO,M,1931-02-07,AM
https://dadosabertos.camara.leg.br/api/v2/deputados/131794,RAYMUNDO DINIZ,M,1928-03-07,SE
https://dadosabertos.camara.leg.br/api/v2/deputados/131654,REZENDE MONTEIRO,M,1923-06-30,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/131795,ROBERTO DE CARVALHO,M,1934-11-06,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131796,ROBERTO GALVANI,M,1935-01-18,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131797,ROGÉRIO REGO,M,1933-12-21,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131798,RONALDO FERREIRA DIAS,M,1935-04-05,RN
https://dadosabertos.camara.leg.br/api/v2/deputados/131799,ROQUE ARAS,M,1932-04-26,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131800,RUBEM DOURADO,M,1933-06-12,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131801,RUY SILVA,M,1928-01-14,
https://dadosabertos.camara.leg.br/api/v2/deputados/131802,SADY MARINHO,M,1931-10-28,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131752,SANTILLI SOBRINHO,M,1922-10-05,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131803,SEBASTIÃO ANDRADE,M,1928-12-10,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/131805,SÍLVIO LOPES,M,1924-12-10,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131806,STOESSEL DOURADO,M,1931-09-28,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131807,TELÊMACO POMPEI,M,1919-01-19,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131808,TEMISTOCLES TEIXEIRA,M,1932-06-03,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/131809,TERTULIANO AZEVEDO,M,1930-09-17,
https://dadosabertos.camara.leg.br/api/v2/deputados/131821,THEÓDULO ALBUQUERQUE,M,1914-06-16,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131684,TULIO BARCELLOS,M,1927-02-16,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131810,ULISSES POTIGUAR,M,1926-01-16,RN
https://dadosabertos.camara.leg.br/api/v2/deputados/131811,VALTER GARCIA,M,1947-02-05,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131702,VILELA DE MAGALHÃES,M,1935-02-07,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131812,WALDIR WALTER,M,1933-09-24,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131813,WALDMIR BELINATI,M,1950-06-04,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131814,WALTER DE CASTRO,M,1928-05-06,
https://dadosabertos.camara.leg.br/api/v2/deputados/131815,WALTER DE PRÁ,M,1936-04-19,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/131816,WALTER SILVA,M,1933-05-02,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131817,WILMAR GUIMARÃES,M,1917-07-28,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/131818,ZANY GONZAGA,M,1916-07-24,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131497,ABDON GONCALVES,M,1928-09-01,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131498,ADERBAL JUREMA,M,1912-08-17,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/131499,AGOSTINHO RODRIGUES,M,1915-03-21,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131501,ALBERTO LAVINAS,M,1930-05-10,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131502,ALBINO ZENI,M,1917-06-13,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131512,AMARAL FURLAN,M,1924-04-14,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131507,ANTONIO BELINATI,M,1943-10-25,MS
https://dadosabertos.camara.leg.br/api/v2/deputados/131506,ANTONIO DE ANDRADE,M,1911-11-11,
https://dadosabertos.camara.leg.br/api/v2/deputados/131510,ANTONIO JOSÉ,M,1939-05-24,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131508,ANTONIO MOTA,M,1930-08-10,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131500,ANTUNES DE OLIVEIRA,M,1911-11-13,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131513,ÁRIO TEODORO,M,1929-11-16,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131563,ARLINDO KUNZLER,M,1925-06-13,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131503,AROLDO CARVALHO,M,1922-06-11,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131505,AURELIO CAMPOS,M,1914-08-10,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131564,BENEDITO CANELLAS,M,1938-10-03,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131565,BLOTA JUNIOR,M,1920-03-03,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131514,BRÍGIDO TINOCO,M,1910-09-28,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131516,CARLOS ALBERTO OLIVEIRA,M,1941-09-25,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131518,CÉLIO MARQUES FERNANDES,M,1913-06-04,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131519,CÉSAR NASCIMENTO,M,1929-12-25,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131674,CID FURTADO,M,1923-08-02,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131520,CLEVERSON TEIXEIRA,M,1939-11-08,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131554,COTTA BARBOSA,M,1931-12-02,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131521,DANIEL FARACO,M,1911-08-29,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131522,DAYL DE ALMEIDA,M,1918-07-16,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131559,DIAS MENEZES,M,1914-02-19,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131523,DIB CHEREM,M,1929-06-01,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131524,DYRNO PIRES,M,1926-09-07,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131525,EDGAR MARTINS,M,1929-07-30,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131526,ÉDISON BONNA,M,1924-09-01,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/131527,ELCIVAL CAIADO,M,1923-04-10,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/131528,EMANOEL WAISMANN,M,1930-04-11,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131529,ERNESTO VALENTE,M,1913-04-12,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131530,EXPEDITO ZANOTTI,M,1930-07-28,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131531,FÁBIO FONSECA,M,1920-02-20,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131574,FARIA LIMA,M,1940-07-25,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131533,FERNANDO FAGUNDES NETTO,M,1925-08-09,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131532,FERNANDO GAMA,M,1925-02-10,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131616,FERRAZ EGREJA,M,1901-09-01,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131534,FLÁVIO GIOVINE,M,1924-02-06,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131517,FLEXA RIBEIRO,M,1914-08-11,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/131535,FRANCELINO PEREIRA,M,1921-07-02,PI
https://dadosabertos.camara.leg.br/api/v2/deputados/131536,FRANCISCO BILAC PINTO,M,1934-04-11,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131538,FRANCISCO ROCHA,M,1923-10-31,RN
https://dadosabertos.camara.leg.br/api/v2/deputados/131541,FREDERICO BRANDÃO,M,1936-05-02,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/131542,GABRIEL HERMES,M,1909-05-22,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/131543,GAMALIEL GALVÃO,M,1922-04-30,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/131544,GASTÃO MÜLLER,M,1924-05-04,MT
https://dadosabertos.camara.leg.br/api/v2/deputados/131545,GENERVINO FONSECA,M,1919-09-04,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/131546,GERALDO FREIRE,M,1912-06-29,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131568,GOMES DO AMARAL,M,1937-10-14,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131509,GUAÇU PITERI,M,1935-04-06,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131548,HÉLIO DE ALMEIDA,M,1919-06-12,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131547,HÉLIO MAURO,M,1942-06-19,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/131551,HENRIQUE CARDOSO,M,1916-12-31,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131549,HENRIQUE FANSTONE,M,1926-01-16,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/131550,HENRIQUE PRETTI,M,1924-08-26,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/131537,HUMBERTO BEZERRA,M,1926-07-03,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131552,HUMBERTO LUCENA,M,1928-04-22,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/131553,IVAHIR GARCIA,M,1926-07-10,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131555,JAISON BARRETO,M,1933-08-16,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131570,JANDUHY CARNEIRO,M,1903-07-20,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/131556,JARMUND NASSER,M,1925-07-18,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/131557,JOÃO PEDRO,M,1926-04-26,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131558,JOÃO VARGAS,M,1908-10-15,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131561,JOIR BRASILEIRO,M,1926-10-24,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131562,JONAS CARLOS,M,1909-09-27,RN
https://dadosabertos.camara.leg.br/api/v2/deputados/131567,JOSÉ BONIFÁCIO,M,1904-05-01,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131566,JOSÉ BONIFÁCIO NETO,M,1928-01-05,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131569,JOSÉ HADDAD,M,1913-09-30,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131571,JOSÉ MANDELLI,M,1915-11-21,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131575,JOSÉ SALLY,M,1913-04-03,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131577,JOSÉ ZAVAGLIA,M,1918-01-09,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131578,JOSIAS GOMES,M,1916-02-08,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131579,JÚLIO VIVEIROS,M,1929-09-30,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/131580,JUTAHY MAGALHÃES,M,1929-08-06,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131581,JUVÊNCIO DIAS,M,1929-10-16,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/131582,LAERTE VIEIRA,M,1925-03-29,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131583,LAURO LEITÃO,M,1919-11-14,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131584,LAURO RODRIGUES,M,1917-01-07,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131585,LINCOLN GRILLO,M,1926-05-03,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131504,LINS E SILVA,M,1942-07-12,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131511,LOMANTO JÚNIOR,M,1924-11-29,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131586,LUIZ COUTO,M,1949-06-20,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131587,LUIZ FERNANDO,M,1932-12-06,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131588,MANOEL DE ALMEIDA,M,1912-09-23,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131589,MANOEL RODRIGUES,M,1925-10-15,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/2286,MARCO MACIEL,M,1940-07-21,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131590,MARCOS TITO,M,1940-09-22,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131591,MÁRIO MONDINO,M,1915-03-01,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131592,MAURÍCIO LEITE,M,1940-02-18,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/131593,MILTON STEINBRUCH,M,1942-05-06,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131594,MINORO MIYAMOTO,M,1925-05-01,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131595,MINORU MASSUDA,M,1934-07-01,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131596,MOACYR DALLA,M,1927-03-10,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/131597,MONSENHOR FERREIRA LIMA,M,1912-11-15,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131598,MURILO BADARÓ,M,1931-09-13,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131615,NAVARRO VIEIRA,M,1911-09-30,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131600,NELSON MACULAN,M,1915-08-30,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131599,NELSON THIBAU,M,1922-11-27,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131601,NEWTON BARREIRA,M,1922-03-02,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/131515,NOGUEIRA DA GAMA,M,1899-04-18,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131602,NOIDE CERQUEIRA,M,1940-05-05,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131603,NORBERTO SCHMIDT,M,1914-02-20,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131611,NUNES LEAL,M,1916-07-01,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131560,NUNES ROCHA,M,1916-06-07,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/131605,OCTÁVIO CARDOSO,M,1930-09-12,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131604,OCTAVIO GERMANO,M,1924-10-05,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131606,ODEMIR FURLAN,M,1937-02-15,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131608,OSVALDO BUSKEI,M,1944-12-25,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131609,OSWALDO ZANELLO,M,1920-04-19,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131610,OTÁVIO CECCATO,M,1945-11-27,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131576,PADRE NOBRE,M,1918-05-27,BA
https://dadosabertos.camara.leg.br/api/v2/deputados/131572,PARSIFAL BARROSO,M,1913-07-05,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131573,PASSOS PORTO,M,1923-12-28,SE
https://dadosabertos.camara.leg.br/api/v2/deputados/131612,PETRÔNIO FIGUEIREDO,M,1929-06-07,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/131613,RAIMUNDO PARENTE,M,1930-11-04,AM
https://dadosabertos.camara.leg.br/api/v2/deputados/131627,RUY BRITO,M,1931-01-13,AM
https://dadosabertos.camara.leg.br/api/v2/deputados/131614,SAMUEL RODRIGUES,M,1932-11-24,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131618,SINVAL BOAVENTURA,M,1923-07-12,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131617,SYLVIO VENTUROLI,M,1930-02-04,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131619,TANCREDO NEVES,M,1910-03-04,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131539,TEOTÔNIO NETO,M,1918-11-28,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/131620,THEOBALDO BARBOSA,M,1929-03-31,AL
https://dadosabertos.camara.leg.br/api/v2/deputados/131607,TÚLIO VARGAS,M,1929-06-28,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131621,VALDOMIRO GONÇALVES,M,1935-11-10,MT
https://dadosabertos.camara.leg.br/api/v2/deputados/131622,VALÉRIO RODRIGUES,M,1933-03-17,PE
https://dadosabertos.camara.leg.br/api/v2/deputados/131623,VASCO AMARO,M,1911-09-09,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131624,VICENTE VUOLO,M,1929-10-03,MT
https://dadosabertos.camara.leg.br/api/v2/deputados/131540,VILMAR PONTES,M,1921-10-20,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131625,WILMAR DALLANHOL,M,1940-10-16,SC
https://dadosabertos.camara.leg.br/api/v2/deputados/131626,YASUNORI KUNIGO,M,1933-04-27,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131388,ADALBERTO NADER,M,1932-01-17,ES
https://dadosabertos.camara.leg.br/api/v2/deputados/131389,ALBERTO COSTA,M,1917-12-19,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131390,ALDO LUPO,M,1911-12-19,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131391,ALFEU GASPARINI,M,1927-01-04,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131392,ÁLVARO LINS,M,1920-12-14,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131437,AMARAL DE SOUZA,M,1929-08-21,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131393,AMÉRICO BRASIL,M,1912-10-12,PA
https://dadosabertos.camara.leg.br/api/v2/deputados/131429,AMÉRICO DE SOUZA,M,1932-02-04,MA
https://dadosabertos.camara.leg.br/api/v2/deputados/131394,ANAPOLINO DE FARIA,M,1927-10-14,GO
https://dadosabertos.camara.leg.br/api/v2/deputados/131395,ANTÔNIO ANNIBELLI,M,1911-10-14,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131399,ARDINAL RIBAS,M,1920-07-03,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131401,ARTHUR FONSECA,M,1922-07-04,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131400,ARTHUR SANTOS,M,1929-10-17,PR
https://dadosabertos.camara.leg.br/api/v2/deputados/131494,ARY DE LIMA,M,1914-10-10,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131402,ATHOS DE ANDRADE,M,1928-11-10,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131396,AURELIANO CHAVES,M,1929-01-13,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131430,BAPTISTA RAMOS,M,1910-05-07,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131438,BEZERRA DE NORÕES,M,1918-06-19,AM
https://dadosabertos.camara.leg.br/api/v2/deputados/131403,BRAZ NOGUEIRA,M,1928-03-29,SP
https://dadosabertos.camara.leg.br/api/v2/deputados/131440,CARVALHO SOBRINHO,M,1904-10-09,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131490,CASTRO E SILVA,M,1929-04-23,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131436,CHAVES AMARANTE,M,1915-05-09,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131404,CLÁUDIO LEITE,M,1923-07-14,PB
https://dadosabertos.camara.leg.br/api/v2/deputados/131495,CLÓVIS STENZEL,M,1923-10-07,RS
https://dadosabertos.camara.leg.br/api/v2/deputados/131405,DIRCEU CARDOSO,M,1913-01-04,RJ
https://dadosabertos.camara.leg.br/api/v2/deputados/131406,EDGARD PEREIRA,M,1912-10-31,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131442,EDILSON MELO TÁVORA,M,1921-03-18,CE
https://dadosabertos.camara.leg.br/api/v2/deputados/131407,EDYL FERRAZ,M,1925-07-04,MT
https://dadosabertos.camara.leg.br/api/v2/deputados/131408,ÉLCIO ÁLVARES,M,1932-09-28,MG
https://dadosabertos.camara.leg.br/api/v2/deputados/131409,ELIAS CARMO,M,1909-04-21,MG
